movie,valence,energy,darkness,tension,warmth,humor,url
A Star Is Born,-0.3709528867155314,-0.10709149427711964,-0.2417967475950718,0.17303836122155192,0.6557207047939301,-0.11670157313346863,/wrFpXMNBRj2PBiN4Z5kix51XaIZ.jpg
The Shallows,-0.07085416913032533,0.07066195011138916,0.18549823760986328,0.48082270920276643,-0.11205824613571166,-0.1010972410440445,/bnBV7hZmLuA0Si5Aop481sPF2RY.jpg
Ready Player One,0.3258963683620095,0.39665584862232206,0.024237044155597687,-0.03805327862501144,-0.030499079823493952,-0.0947895348072052,/pU1ULUq8D3iRxl1fdX2lZIzdHuI.jpg
10 Cloverfield Lane,-0.1840209886431694,-0.008182421326637268,0.2868312068283558,0.4165681138634682,-0.19763893485069275,-0.06594931334257126,/84Dhwz93vCin6T1PX6ctSvWEuNE.jpg
The Magnificent Seven,-0.4623468117788434,0.4714298084378243,0.07604426443576813,0.20900233685970304,-0.16489924043416976,-0.06299955397844315,/ezcS78TIjgr85pVdaPDd2rSPVNs.jpg
Captain Fantastic,-0.4383854749321471,0.1813841477036476,-0.1764845669269562,0.14118740111589434,0.2191740155220032,-0.13974761545658113,/2sFME73GaD8UsUxPUKe60cPdLif.jpg
Manchester by the Sea,-1.1588761661201716,-0.1841425135731697,0.010534368455410004,0.16310486793518067,-0.14626726508140564,-0.1340685933828354,/o9VXYOuaJxCEKOxbA86xqtwmqYn.jpg
Lion,-0.5061349544674157,-0.09555216729640961,0.031462013721466064,0.13907889127731324,-0.10434150695800781,-0.038756340742111206,/iBGRbLvg6kVc7wbS8wDdVHq6otm.jpg
Uncharted,0.14918444603681563,0.42890494167804716,-0.008085697889328003,0.086864772439003,-0.08458168059587479,-0.07312332093715668,/rJHC1RUORuUhtfNb4Npclx0xnOf.jpg
Sing,0.09355901665985586,0.118691086769104,0.027569949626922607,0.0670405775308609,0.06109734773635864,0.2809912979602814,/lW0kUtXTOVlHTVhDO2VzNBACAHX.jpg
Venom,-0.811873116530478,0.3127652078866959,0.08101591467857361,0.15697285085916518,-0.22217890620231628,-0.1137944832444191,/2uNW4WbgBXL25BAbXGLnLqX71Sw.jpg
Blade Runner 2049,-0.09003612988938887,-0.0351755976676941,-0.08519644141197205,0.1900082141160965,0.17004441916942598,-0.015986666083335876,/gajva2L0rPYkEWjzgFlBXCAVBE5.jpg
Transformers: The Last Knight,-0.330805703997612,0.4734239041805267,0.11767600476741791,0.09438667371869087,-0.14114099740982056,-0.020525507628917694,/s5HQf2Gb3lIO2cRcFwNL9sn1o1o.jpg
Maze Runner: The Death Cure,-0.18644493520259858,0.5223475441336631,0.03463856875896454,0.2969236746430397,0.006737461686134344,-0.16826969385147095,/drbERzlA4cuRWhsTXfFOY4mRR4f.jpg
Fifty Shades Freed,0.1018753475509584,-0.0991864413022995,-0.002414718270301819,0.19345142841339114,0.05461395680904388,-0.11142698675394058,/jjPJ4s3DWZZvI4vw8Xfi4Vqa1Q8.jpg
The Fate of the Furious,-0.3125797424465418,0.49852617233991625,0.18181108832359316,0.43165583014488224,-0.14325666427612305,-0.05095191299915314,/dImWM7GJqryWJO9LHa3XQ8DD5NH.jpg
Mulan,-0.3450977249691884,0.3817956320941448,0.06400896608829498,0.11013774126768112,-0.08256107568740845,-0.05257750302553177,/aKx1ARwG55zZ0GpRvU2WrGrCG9o.jpg
Cruella,0.1431447929237038,0.35452714562416077,0.07320064902305604,0.0017827749252319336,-0.07322736829519272,0.13867138400673867,/hjS9mH8KvRiGHgjk6VUZH7OT0Ng.jpg
Bloodshot,-0.21415917668491602,0.41163833662867544,0.016609616577625275,0.14015709161758422,-0.11282771825790405,-0.09410286694765091,/8WUVHemHFH2ZIP6NWkwlHWsyrEL.jpg
Fantastic Beasts: The Crimes of Grindelwald,-0.21537771075963974,0.19770782217383384,-0.04772713780403137,-0.008037730120122433,-0.21537010371685028,0.06513643264770508,/fMMrl8fD9gRCFJvsx0SuFwkEOop.jpg
Fantastic Beasts: The Secrets of Dumbledore,-0.20582630038261412,0.2643518537282944,0.18100230991840363,0.16609143316745759,-0.3444164156913757,0.06186537444591522,/3c5GNLB4yRSLBby0trHoA1DSQxQ.jpg
Zombieland: Double Tap,0.17224544137716297,0.08865116834640503,0.42912502884864806,0.2178983584046364,-0.3198977500200272,0.17665844708681108,/dtRbVsUb5O12WWO54SRpiMtHKC0.jpg
Tomb Raider,-0.45108691400715284,0.39313667118549345,0.05599714815616608,0.0638438493013382,-0.16243527829647064,-0.13420221209526062,/s4Qn5LF6OwK4rIifmthIDtbqDSs.jpg
Baby Driver,-0.15209698205192881,0.27780419439077375,0.14444849491119385,0.10579432845115662,-0.15202555060386658,0.04128946781158448,/tYzFuYXmT8LOYASlFCkaPiAFAl0.jpg
Baywatch,0.3821532277390361,0.30739270448684697,0.0192320927977562,0.05459697097539902,-0.04149411618709564,0.19590863659977914,/6HE4xd8zloDqmjMZuhUCCw2UcY1.jpg
Valerian and the City of a Thousand Planets,0.16898247203789651,0.3492140308022499,-0.03963339328765869,-0.04305547177791595,-0.010279864072799683,-0.07213762402534485,/vlc95gl3PtrjxSEuM8RhTtSm2xU.jpg
Nocturnal Animals,-0.39090585242956877,0.07620618492364883,0.030393424630165103,0.4904734671115875,-0.05102820694446564,-0.04447446018457413,/mdLDgQBD0va09npSQX5Zgo2evXM.jpg
Atomic Blonde,0.08843976259231567,0.4914441898465156,-0.06170712113380432,0.2841624394059181,-0.1436978578567505,-0.029968518763780594,/kV9R5h0Yct1kR8Hf8sJ1nX0Vz4x.jpg
Fifty Shades Darker,-0.03716352581977844,-0.12008769102394581,-0.015098318457603455,0.1670823857188225,0.13703084886074066,-0.05209790915250778,/w3qa274gvca9t8pkUoG8nfQgTU3.jpg
Jack Reacher: Never Go Back,-0.40501930916474926,0.3719845965504647,0.17262806892395022,0.5405057728290559,-0.1553950160741806,-0.15100762248039246,/cOg3UT2NYWHZxp41vpxAnVCOC4M.jpg
Kingsman: The Golden Circle,0.06363356858491898,0.6035312965512276,0.07586622089147568,0.2481061115860939,-0.11671365797519684,0.17960107445716858,/34xBL6BXNYFqtHO9zhcgoakS4aP.jpg
Eyes Wide Shut,-0.05531808510422707,0.0286874920129776,0.06450127363204956,0.6316676735877991,-0.03217305243015289,-0.07276611030101776,/knEIz1eNGl5MQDbrEAVWA7iRqF9.jpg
The Equalizer 2,-0.16734357830137014,0.4041692089289427,0.16372121553868058,0.2914510667324066,-0.17543253302574158,-0.014183815568685532,/cQvc9N6JiMVKqol3wcYrGshsIdZ.jpg
Collateral Beauty,-0.45725323297083387,-0.033147102594375616,-0.023609519004821777,0.3258436471223831,0.02839564681053161,-0.10615088045597076,/4vfqosgik5pLb32RpskYifp8PWJ.jpg
The Meg,-0.7787025303579866,0.309896744787693,0.36891600787639617,0.46798733174800866,-0.2761941164731979,-0.03197536617517471,/eyWICPcxOuTcDDDbTMOZawoOn8d.jpg
It,-1.0438884805887938,0.1518163323402405,0.4877271711826324,0.3752569913864136,-0.3483541667461395,-0.004145130515098572,/9E2y5Q7WlCVNEhP5GiVTjhEhx1o.jpg
The Girl on the Train,-0.36480684901277227,0.2829708635807038,0.15687988102436068,0.5714606791734695,-0.09764127433300018,-0.030926178693771362,/AhTO2QWG0tug7yDoh0XoaMhPt3J.jpg
Barbie,1.2734279489144682,0.3379378169775009,-0.014346703886985779,-0.055469922721385956,-0.0806552916765213,0.5233873441815377,/iuFNMS8U5cb6xfzi51Dbkovj7vM.jpg
The Predator,-0.5083179667592048,0.406166422367096,0.1591840863227844,0.4115315735340119,-0.23468337953090668,-0.010689429938793182,/a3eWGF6YPF7No5Rbtjc8QpDvz7l.jpg
Alien,-0.13782413862645626,-0.03491000831127167,0.30506375432014465,0.19083103835582732,-0.22400016188621522,-0.020330414175987244,/vfrQk5IPloGg1v9Rzbh2Eg3VGyM.jpg
Solo: A Star Wars Story,-0.02256522700190544,0.467772251367569,0.046976856887340546,0.10169068276882172,-0.049156807363033295,0.016204699873924255,/4oD6VEccFkorEBTEDXtpLAaz0Rl.jpg
The Simpsons Movie,-0.25991449914872644,0.03312082961201668,0.044140107929706573,0.10435086488723755,0.1547917202115059,0.2460469275712967,/s3b8TZWwmkYc2KoJ5zk77qB6PzY.jpg
The Devil Wears Prada,0.2563194174319506,-0.0694976955652237,-0.06630049645900726,0.17726596295833588,-0.0994296669960022,0.15011799782514573,/8912AsVuS7Sj915apArUFbv6F9L.jpg
Jurassic World: Fallen Kingdom,-0.14967935159802437,0.5528555929660797,0.10714819580316544,0.341577410697937,-0.09354506433010101,-0.010118414647877216,/x8cLgs0uXlb9rmpuVIxopoRGnCr.jpg
Mission: Impossible - Fallout,-0.2604675677915414,0.394635109603405,-0.03093400038778782,0.15204987227916716,-0.11180460453033447,-0.06378567963838577,/AkJQpZp9WoNdj7pLYSj1L0RcMMN.jpg
Jumanji: Welcome to the Jungle,0.21604975759983064,0.4341994062066078,0.002969302237033844,0.11009893864393235,-0.04820629209280014,0.3002355143427849,/pSgXKPU5h6U89ipF7HBYajvYt7j.jpg
The Dark Tower,-0.21809431165456772,0.2319512188434601,0.08432428538799286,0.19106272161006926,-0.1708114743232727,-0.06969451159238815,/i9GUSgddIqrroubiLsvvMRYyRy0.jpg
Coco,0.4598110834136605,0.2574563562870026,0.10717739164829254,0.020601648837327957,0.0334996148943901,-0.09575052559375763,/6Ryitt95xrO8KXuqRGm1fUuNwqF.jpg
Ford v Ferrari,0.39526607437680167,0.24921029508113862,0.03580718860030174,0.24241503030061723,-0.06736816465854645,0.044871312081813816,/dR1Ju50iudrOh3YgfwkAU1g2HZe.jpg
"Three Billboards Outside Ebbing, Missouri",-0.23644209876656533,0.1102945536375046,0.1866131216287613,0.27155193835496905,-0.16534897536039353,0.06484918892383576,/bRYLt8fV82tdVoDppSFTZIcJiLN.jpg
Top Gun: Maverick,-0.06604649871587753,0.1742287263274193,0.013450391590595245,0.23247490227222442,-0.10435403883457184,-0.05272626131772995,/62HCnUTziyWcpDaBO2i1DX17ljH.jpg
Ant-Man and the Wasp,-0.1788314441839854,0.39692277312278745,-0.202921000123024,0.15908273607492446,0.3353466108441353,-0.010984599590301514,/cFQEO687n1K6umXbInzocxcnAQz.jpg
Sully,-0.23263083398342133,-0.039668420702219015,-0.027995523065328598,0.19277162700891495,-0.22929581999778748,-0.09737926721572876,/4vs83YcJ8TsabADDtaeCJ6ZTjYY.jpg
Batman Returns,-0.05117778480052948,0.28971549570560456,-0.06186968684196473,0.1125016987323761,0.14296561926603318,0.005225151777267456,/jKBjeXM7iBBV9UkUcOXx3m7FSHY.jpg
Casino Royale,-0.16846636310219765,0.47728994935750957,0.07770460397005081,0.3287704959511757,-0.18853378295898438,0.05925484001636505,/lMrxYKKhd4lqRzwUHAy5gcx9PSO.jpg
Blade II,-0.5374733302476151,0.2915121048688889,0.30386984050273896,0.4968866050243378,-0.10007988810539245,-0.10098343342542648,/yDHwo3eWcMiy5LnnEnlGV9iLu9k.jpg
Blade,-0.1327276721596718,0.2714568868279457,0.001906803250312783,0.2501176655292511,0.5284344524145127,-0.08251258730888367,/hx0sdduAsr4rq03RZKZzglR25z7.jpg
X-Men,-0.13133304826915265,0.3705566361546516,0.0006194636225700378,0.04380499124526978,-0.0972859114408493,0.012357443571090698,/bRDAc4GogyS9ci3ow7UnInOcriN.jpg
X2,-0.1066710352897644,0.3179741710424423,0.07387358695268631,-0.02292978465557098,0.034056857228279114,0.042552605271339417,/bWMw0FMsY8DICgrQnrTSWbzEgtr.jpg
X-Men: The Last Stand,-0.1794404186308384,0.449755747616291,0.05854778289794922,0.23694023489952087,-0.11107578873634338,-0.05793530121445656,/a2xicU8DpKtRizOHjQLC1JyCSRS.jpg
First Man,-0.40736977607011793,0.048463545739650726,-0.031603019684553146,0.15096186809241774,-0.11264050751924515,0.007744957208633423,/i91mfvFcPPlaegcbOyjGgiWfZzh.jpg
No Time to Die,-0.48326470889151096,0.37164017260074617,0.014365541934967044,0.2772226333618164,-0.14218349754810333,-0.0952925980091095,/iUgygt3fscRoKWCV1d0C7FbM9TP.jpg
Tarzan,0.0949612058699131,0.09235225543379783,-0.013442859053611755,0.12086001634597779,0.0727190613746643,-0.006748303771018982,/bTvHlcqiOjGa3lFtbrTLTM3zasY.jpg
The Truman Show,-0.027018047124147404,0.16305549442768094,0.015592187643051147,0.20533612892031672,-0.17963865399360657,0.24979581058025363,/vuza0WqY239yBXOadKlGwJsZJFE.jpg
Your Name.,-0.3022664356444563,-0.08144093900918961,0.027394592761993408,0.12430002689361573,0.3171927690505981,0.013274043798446655,/q719jXXEzOoYaps6babgKnONONX.jpg
Godzilla: King of the Monsters,-0.17798689752817154,0.3707975000143051,0.07946955859661102,0.32120409011840817,0.005663958191871654,0.02251385897397995,/mzOHg7Q5q9yUmY0b9Esu8Qe6Nnm.jpg
Dunkirk,-0.756008277554065,0.183427145332098,0.12618037611246108,0.22578184455633163,-0.01234211921691894,-0.031909629702568054,/b4Oe15CGLL61Ped0RAS9JpqdmCt.jpg
The Favourite,0.07020784722907203,-0.033338761329650884,-0.12700147032737732,0.11404714584350586,0.13373897671699525,0.14475702941417695,/cwBq0onfmeilU5xgqNNjJAMPfpw.jpg
Super 8,-0.6003202877938747,0.19130564332008362,0.08488468378782273,0.6727394908666611,-0.2466183602809906,-0.02150629460811615,/pUWIjaMMYJjeBm5bJyE3mIXdQ62.jpg
Moonlight,-0.6681246254593134,-0.10181202590465546,-0.018587619066238403,0.1512424409389496,-0.04736638963222503,0.1305650919675827,/qLnfEmPrDjJfPyyddLJPkXmshkp.jpg
A Nightmare on Elm Street,-0.6421168215572833,0.11376083791255952,0.3963204488158226,0.6413783833384514,-0.2855645477771759,-0.15117406845092773,/avHGIO93jgCZLf33ec2aahgZJX6.jpg
The Tourist,-0.37878175266087055,0.3266642719507218,0.057809832692146304,0.3710717812180519,0.09125649333000183,-0.036236003041267395,/oXe1nw4HcS32YVpvxwsWEVdvEXA.jpg
Skyfall,-0.23461170215159655,0.465093058347702,0.08754519671201706,0.32534532248973846,-0.10536697506904602,0.022137075662612915,/d0IVecFQvsGdSbnMAHqiYsNYaJT.jpg
Easy A,0.024146164208650595,0.015707265585660934,-0.14121895134449006,0.06703969836235046,0.10975675731897355,0.14382099807262422,/v5f1qO6NJnxWgONgkYg21TW39DT.jpg
The Social Network,0.44959356081672014,-0.02616556584835053,0.13756528049707412,0.18790074959397318,-0.17509138882160186,0.07039273530244827,/n0ybibhJtQ5icDqTp8eRytcIHJx.jpg
Eternal Sunshine of the Spotless Mind,-0.4532712701708078,-0.16222227960824967,-0.10688694417476655,0.20553361028432848,0.16541533470153807,-0.15677793323993683,/5MwkWH9tYHv3mV9OdYTMR5qreIz.jpg
Rain Man,-0.4915126009119881,-0.039981222152709966,-0.022726967930793762,0.13946453332901002,0.027430674433708196,0.003966659307479858,/iTNHwO896WKkaoPtpMMS74d8VNi.jpg
Megamind,-0.2221385173499584,0.3276993900537491,0.09794802963733673,0.2330494701862335,-0.06442195773124695,0.25151985585689546,/uZ9ytt3sPTx62XTfN56ILSuYWRe.jpg
mother!,-0.1507776454091072,-0.03980551958084107,0.3774659514427185,0.369381308555603,-0.19503230452537537,-0.08708295226097107,/fjny9chXPx69ln1LMJxbwi5yHMt.jpg
Hidden Figures,0.5540144447392473,0.06310037672519683,0.15747181475162508,0.30364349484443665,-0.2013558015227318,-0.021392688155174255,/9lfz2W2uGjyow3am00rsPJ8iOyq.jpg
Split,-0.21209261640906335,0.16204280927777293,0.25052857398986816,0.43455666154623035,-0.10003058016300201,-0.061905860900878906,/lli31lYTFpvxVBeFHWoe5PMfW5s.jpg
Deadpool 2,0.4013219375163317,0.4616380907595158,-0.002521924674510956,0.09731801897287369,-0.0734548568725586,0.24222718298435214,/to0spRl1CMDvyUbOnbb4fTk3VAd.jpg
Transformers: Dark of the Moon,0.0015203505754470825,0.43225435018539426,0.007372455298900599,0.20547169744968413,-0.01993616223335265,0.1255638301372528,/28YlCLrFhONteYSs9hKjD1Km0Cj.jpg
Grown Ups,0.14095033075039587,0.13009176701307296,0.08764299303293228,0.1820551469922066,-0.10192646384239197,0.30118704885244374,/cQGM5k1NtU85n4TUlrOrwijSCcm.jpg
Fast & Furious Presents: Hobbs & Shaw,0.45296027716249226,0.4652483701705933,-0.006271075457334518,0.10075755342841149,-0.08051089942455292,0.282965674251318,/qRyy2UmjC5ur9bDi3kpNNRCc5nc.jpg
F9,-0.10147689841687679,0.5007050231099128,0.13797702491283417,0.0682996615767479,-0.05597703531384468,-0.01893148571252823,/deEmLILTPejEb6OGsXRJ5MCvyDW.jpg
Fast X,-0.4504355965880677,0.4472090356051922,0.2539373755455017,0.26275788247585297,-0.17244950532913209,-0.008812032639980316,/fiVW06jE7z9YnO4trhaMEdclSiC.jpg
The Karate Kid,-0.1952291162950652,0.30348028242588043,0.036961548030376434,0.24095637500286102,0.03667085766792297,0.004405997693538666,/b1RBy3l297N0c7PHjlz35cClWju.jpg
Bad Boys for Life,-0.1370910108089447,0.45657440423965456,0.22204008102416994,0.31315457075834274,-0.08277556300163269,-0.010490559041500092,/y95lQLnuNKdPAzw9F9Ab8kJ80c3.jpg
Tangled,0.5114008737184729,0.295114029943943,-0.01681484282016754,0.049988240003585815,0.09161280989646911,0.019836206436157227,/ym7Kst6a4uodryxqbGOxmewF235.jpg
Inside Man,-0.37832917645573616,0.14830143600702286,0.1416656017303467,0.37130289077758794,-0.26333481073379517,-0.034978173673152924,/ffMUgkDZICNiyaws1Jkv8qG8uFW.jpg
12 Angry Men,-0.4538374450057745,-0.00018473565578461248,0.056727591156959536,0.32279550433158877,-0.17971535325050353,-0.11173443496227264,/ow3wq89wM8qd5X7hWKxiRfsFf9C.jpg
"I, Tonya",-0.03923273903007307,0.03032804429531097,-0.07383634895086288,0.13816874325275422,-0.07636945694684982,0.14899094104766847,/6gNXwSHxaksR1PjVZRqNapmkgj3.jpg
The Hitman's Bodyguard,-0.2017238035798073,0.5526106104254722,0.2175465911626816,0.33602306991815567,-0.17541036009788513,0.2713799580931664,/5CGjlz2vyBhW5xHW4eNOZIdgzYq.jpg
Lady Bird,-0.21823124587535853,-0.06109903603792191,-0.10551949590444565,0.1883588068187237,0.11456350833177567,0.15585083216428758,/gl66K7zRdtNYGrxyS2YDUP5ASZd.jpg
Murder on the Orient Express,-0.5100449277088046,0.08729007840156555,0.12558595314621926,0.46108870506286626,-0.1726858913898468,-0.051713623106479645,/7GtdJU6iAg6fjQu3E3zta3bIAQh.jpg
Real Steel,-0.05941875356559952,0.2066734790802002,-0.010566756129264832,0.2829123377799988,-0.07809588313102722,-0.031174026429653168,/4GIeI5K5YdDUkR3mNQBoScpSFEf.jpg
Kill Bill: Vol. 2,-0.5474801905453205,0.4515709072351456,0.26022155582904816,0.33776093274354935,-0.11450867950916291,-0.11001313477754593,/vr9w5OrpAPjCdccZ6xheBqGkxwM.jpg
Corpse Bride,-0.019189474483331012,0.30617137625813484,0.03491642624139786,0.14506459832191468,0.2085828572511673,-0.037646425962448105,/isb2Qow76GpqYmsSyfdMfsYAjts.jpg
Paul,-0.05379173532128334,0.2174574226140976,0.04456152021884918,0.10646060109138489,-0.2028292715549469,0.20813433527946473,/bX8TP2qRWh2OcmeUHGn1ENDkCu6.jpg
RED,0.1024911214198385,0.6791262716054917,0.11077707409858704,0.3750659257173538,-0.08221977949142456,0.21191264808177948,/8eeK3OB5PeSRQD7BpZcGZKkehG.jpg
Contagion,-0.6347032464691438,-0.010971330106258392,0.12051992416381836,0.3276536196470261,-0.10112369060516357,-0.06674183905124664,/qL0IooP0bjXy0KXl9KEyPo22ll0.jpg
Wind River,-0.39591924175620086,0.022137373685836792,0.09503651261329651,0.5268369853496552,-0.09195183217525482,-0.04345003515481949,/pySivdR845Hom4u4T2WNkJxe6Ad.jpg
Life,-0.05310571230947972,0.08197136223316193,0.09451886415481567,0.2917816936969757,-0.048945182561874384,-0.04798106849193573,/wztfli5NgYDgurVgShNflvnyA3Z.jpg
Annabelle: Creation,0.027230775449424982,0.04830090552568436,0.23670943081378937,0.18612462878227232,-0.16140278279781342,0.07783630162477494,/tb86j8jVCVsdZnzf8I6cIi65IeM.jpg
Train to Busan,-0.6454321492463351,0.5933287471532822,0.4775112926959991,0.43294370770454405,-0.34076584577560426,-0.027188378870487213,/vNVFt6dtcqnI7hqa6LFBUibuFiw.jpg
Call Me by Your Name,0.541541435266845,-0.023149809241294866,-0.03555610775947571,0.12248727083206178,0.25612053871154783,-0.025348685681819916,/mZ4gBdfkhP9tvLH1DO4m4HYtiyi.jpg
The Irishman,-0.5671486829717954,0.09398024529218674,0.10423727333545685,0.1460708923637867,0.06542616784572602,-0.06562343239784241,/mbm8k3GFhXS0ROd9AD1gqYbIFbM.jpg
The Shape of Water,-0.1466347575187683,-0.09404515139758587,-0.06936797499656677,0.2572049736976624,0.026083694398403162,-0.053508609533309937,/9zfwPffUXpBrEP26yp0q1ckXDcj.jpg
Isle of Dogs,0.02504121307283641,0.19943151772022247,0.06206098198890686,-0.021849408745765686,-0.10140790045261383,0.1635816439986229,/m2q7oCHyH38y5bUiPWs6BI3T8Di.jpg
Darkest Hour,-0.4671009425073862,-0.06433474123477936,0.11497171223163605,0.08622101545333863,-0.19617784023284912,-0.053901128470897675,/xa6G3aKlysQeVg9wOb0dRcIGlWu.jpg
Godzilla vs. Kong,-0.02712857723236084,0.5659259915351867,-0.03346828818321229,0.23491697311401366,0.20839097499847414,0.06582322716712952,/pgqgaUx1cJb5oZQQ5v0tNARCeBp.jpg
Alita: Battle Angel,-0.08287330754101277,0.4444244638085365,0.057123661041259766,0.018613460659980777,-0.033217936754226685,-0.09748859703540802,/xRWht48C2V8XNfzvPehyClOvDni.jpg
Bright,-0.3605761496084077,0.294994804263115,0.08353890031576157,0.38836100697517395,-0.18502381443977356,-0.08986915647983551,/whkT53Sv2vKAUiknQ13pqcWaPXB.jpg
Gifted,0.07780317602058252,-0.09777893722057343,-0.2972855240106583,0.15275606364011765,0.3808175414800644,0.1688563793897629,/9Ts7Vc4wLlpI9oox9mkVUE1tBHy.jpg
Beetlejuice,0.009078687181075434,0.1197925865650177,0.0428481251001358,0.0690705880522728,0.034932270646095276,0.10104094564914705,/nnl6OWkyPpuMm595hmAxNW3rZFn.jpg
Red Sparrow,-0.8424252565018833,0.17560739219188692,0.08314101248979569,0.6103433817625046,-0.214826762676239,0.015114493668079376,/cdefNr6aS00IwVbSlxdFJnfmzKh.jpg
Ocean's Eight,0.022121712565422058,0.3743069797754288,-0.0027956977486610357,0.19307191073894503,-0.009383819997310638,0.25408240482211114,/MvYpKlpFukTivnlBhizGbkAe3v.jpg
Ralph Breaks the Internet,0.10970789305865766,0.23802992105484008,-0.014490723609924316,0.0676363855600357,0.13220907524228095,0.24181309789419175,/iVCrhBcpDaHGvv7CLYbK6PuXZo1.jpg
Bird Box,-0.6446116988547146,0.06548073887825012,0.3612713396549225,0.4867468535900116,-0.3267690896987915,-0.13439130783081055,/rGfGfgL2pEPCfhIvqHXieXFn7gp.jpg
What Happened to Monday,-0.08186668654282887,0.31205781102180485,0.03812387883663178,0.4376322150230408,-0.0818856731057167,-0.000397413969039917,/atOgZMJpMrTdpqvPiHVPfBhR61l.jpg
Wonder,0.6332297744229436,-0.01542875766754151,-0.011626645922660828,0.12554481104016305,-0.018798521161079412,-0.021260395646095276,/sONh3LYGFcVDTy8pm1tbSOB13Li.jpg
Snow White and the Seven Dwarfs,0.45557181825861337,-0.05240432918071747,-0.10372450202703476,-0.038987137377262115,0.11976011991500854,0.006793588399887085,/3VAHfuNb6Z7UiW12iYKANSPBl8m.jpg
The Transporter,-0.2064493524117602,0.4481507703661919,0.03797155916690827,0.3321448564529419,0.10038561075925828,-0.04182140529155731,/dncJ81z1BahrT3ogLvlxOUC5n4u.jpg
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",0.055219532735645775,0.23456649631261825,0.06902942061424255,0.08433717489242554,0.14455970525741577,-0.026525653898715973,/iREd0rNCjYdf5Ar0vfaW32yrkm.jpg
Men in Black 3,0.0933289647102356,0.16797417104244233,0.07387358695268631,-0.02292978465557098,0.034056857228279114,0.24255260527133943,/90DdoEStzeObs96fsYf4GG544iN.jpg
Batman Forever,-0.3331340868026018,0.327379684150219,0.013657525181770325,0.10055369436740876,0.059433412551879894,-0.02025701105594635,/i0fJS8M5UKoETjjJ0zwUiKaR8tr.jpg
The Batman,-0.3707743943668902,0.2869193822145462,0.30462577641010286,0.5384000062942504,-0.15368958860635756,-0.017447873950004578,/74xTEgt7R36Fpooo50r9T25onhq.jpg
Batman & Robin,-0.3084926581941545,0.4073116987943649,0.016685599088668818,0.15487397760152816,0.04708558022975923,-0.02742740511894226,/i7hEUpDuMN2LOrCEifFyGSHZQSY.jpg
Due Date,0.07087094224989415,-0.03748700618743897,-0.03391728550195694,0.12805295586586,0.001436140388250351,0.20557574629783631,/sBxWS09pOOyXZ0dcnqfqqCAQGan.jpg
Get Out,-0.6546401269733906,0.1787216678261757,0.2368583783507347,0.5381959348917008,-0.0935966432094574,0.09566940590739251,/tFXcEccSQMf3lfhfXKSU9iRBpa3.jpg
Ad Astra,-0.2686303615570068,-0.03365773558616639,-0.012516044080257416,0.11525416597723961,-0.1115616112947464,0.009670428931713104,/xBHvZcjRiWyobQ9kxBhO6B2dtRI.jpg
Maleficent: Mistress of Evil,-0.48235349971801045,0.2595727533102036,0.12388178706169128,0.07985000610351563,-0.00424340963363648,-0.10041971504688263,/vloNTScJ3w7jwNwtNGoG8DbTThv.jpg
Aladdin,0.2125180333852768,0.2781150162220001,-0.11240146309137344,0.06920083910226822,0.4507187455892563,0.21116556078195572,/ykUEbfpkf8d0w49pHh0AD2KrT52.jpg
The Lion King,-0.33942461758852005,0.0610875442624092,0.08156085014343262,0.1305849015712738,-0.04053770601749421,-0.12630760669708252,/dzBtMocZuJbjLOXvrl4zGYigDzh.jpg
The Pianist,-0.42274779081344604,-0.010000239312648776,0.09512550886720418,0.19726108163595202,0.010306696593761447,-0.05238083004951477,/2hFvxCCWrTmCYwfy7yum0GKRi3Y.jpg
The Conjuring: The Devil Made Me Do It,-0.3415114637464285,0.2070531785488129,0.4870401382446289,0.7677358120679856,-0.3615410983562469,-0.10167916864156723,/rQfX2xx8TUoNvyk892yKWNikJaM.jpg
Scream,-0.7767218234017491,0.3051122568547726,0.5675140172243118,0.7624595195055008,-0.5514995038509368,-0.055394164323806755,/lr9ZIrmuwVmZhpZuTCW8D9g0ZJe.jpg
Schindler's List,-0.4695456013083458,0.0257690817117691,0.20979353934526443,0.11142118126153946,-0.24597448706626893,0.021068766713142395,/sF1U4EUQS8YHUYjNl3pMGNIQyr0.jpg
Halloween,-0.5024207349245747,0.26917077600955963,0.3698286101222038,0.5288215219974518,-0.19685340523719788,-0.0691924500465393,/f7JAX5EGk4GgsEnus6OxyzwpFp7.jpg
Bohemian Rhapsody,0.7614964843960479,-0.02384901642799378,0.0705622136592865,0.140958970785141,-0.07008497416973114,-0.03774125128984451,/lHu1wtNaczFPGFDTrjCSzeLPTKN.jpg
Scary Movie,-0.6318556668236852,0.026240810751914978,0.08801072090864182,0.14797988533973694,-0.2049209624528885,0.15534098893404008,/fVQFPRuw3yWXojYDJvA5EoFjUOY.jpg
Bumblebee,-0.4181662513874471,0.3899210229516029,0.08196763694286346,0.18752947747707366,-0.08361023068428039,-0.019843250513076782,/fw02ONlDhrYjTSZV8XO6hhU3ds3.jpg
Scary Movie 2,0.14146629174550376,-0.003510482609272003,0.039581574499607086,0.07969539612531662,-0.11576412618160248,0.035720598697662365,/7Eb1JWK0Cb0rbfsYjwfc9g0PbQH.jpg
